subjectID,LH_VisCent_ExStr_1,LH_VisCent_ExStr_2,LH_VisCent_Striate_1,LH_VisCent_ExStr_3,LH_VisPeri_ExStrInf_1,LH_VisPeri_StriCal_1,LH_VisPeri_ExStrSup_1,LH_SomMotA_1,LH_SomMotA_2,LH_SomMotB_Aud_1,LH_SomMotB_S2_1,LH_SomMotB_S2_2,LH_SomMotB_Cent_1,LH_DorsAttnA_TempOcc_1,LH_DorsAttnA_ParOcc_1,LH_DorsAttnA_SPL_1,LH_DorsAttnB_PostC_1,LH_DorsAttnB_PostC_2,LH_DorsAttnB_PostC_3,LH_DorsAttnB_FEF_1,LH_SalVentAttnA_ParOper_1,LH_SalVentAttnA_Ins_1,LH_SalVentAttnA_Ins_2,LH_SalVentAttnA_ParMed_1,LH_SalVentAttnA_FrMed_1,LH_SalVentAttnB_PFCl_1,LH_SalVentAttnB_PFCmp_1,LH_LimbicB_OFC_1,LH_LimbicA_TempPole_1,LH_LimbicA_TempPole_2,LH_ContA_IPS_1,LH_ContA_PFCl_1,LH_ContA_PFCl_2,LH_ContB_PFClv_1,LH_ContC_pCun_1,LH_ContC_pCun_2,LH_ContC_Cingp_1,LH_DefaultA_PFCd_1,LH_DefaultA_pCunPCC_1,LH_DefaultA_PFCm_1,LH_DefaultB_Temp_1,LH_DefaultB_Temp_2,LH_DefaultB_IPL_1,LH_DefaultB_PFCd_1,LH_DefaultB_PFCl_1,LH_DefaultB_PFCv_1,LH_DefaultB_PFCv_2,LH_DefaultC_Rsp_1,LH_DefaultC_PHC_1,LH_TempPar_1,RH_VisCent_ExStr_1,RH_VisCent_ExStr_2,RH_VisCent_ExStr_3,RH_VisPeri_StriCal_1,RH_VisPeri_ExStrInf_1,RH_VisPeri_ExStrSup_1,RH_SomMotA_1,RH_SomMotA_2,RH_SomMotA_3,RH_SomMotA_4,RH_SomMotB_Aud_1,RH_SomMotB_S2_1,RH_SomMotB_S2_2,RH_SomMotB_Cent_1,RH_DorsAttnA_TempOcc_1,RH_DorsAttnA_ParOcc_1,RH_DorsAttnA_SPL_1,RH_DorsAttnB_PostC_1,RH_DorsAttnB_PostC_2,RH_DorsAttnB_FEF_1,RH_SalVentAttnA_ParOper_1,RH_SalVentAttnA_Ins_1,RH_SalVentAttnA_ParMed_1,RH_SalVentAttnA_FrMed_1,RH_SalVentAttnB_IPL_1,RH_SalVentAttnB_PFCl_1,RH_SalVentAttnB_PFCmp_1,RH_LimbicB_OFC_1,RH_LimbicA_TempPole_1,RH_ContA_IPS_1,RH_ContA_PFCl_1,RH_ContA_PFCl_2,RH_ContB_Temp_1,RH_ContB_IPL_1,RH_ContB_PFCld_1,RH_ContB_PFClv_1,RH_ContC_Cingp_1,RH_ContC_pCun_1,RH_DefaultA_IPL_1,RH_DefaultA_PFCd_1,RH_DefaultA_pCunPCC_1,RH_DefaultA_PFCm_1,RH_DefaultB_PFCd_1,RH_DefaultB_PFCv_1,RH_DefaultB_PFCv_2,RH_DefaultC_Rsp_1,RH_DefaultC_PHC_1,RH_TempPar_1,RH_TempPar_2,RH_TempPar_3
sub-IXI605,0.29838693,0.31766653,0.30001894,0.26501873,0.36724633,0.27314773,0.27179685,0.286359,0.27627644,0.31625456,0.35148668,0.38096985,0.34072366,0.39203063,0.39297017,0.3004599,0.33976653,0.2532538,0.32475463,0.31654555,0.36027724,0.44986326,0.43599135,0.29958418,0.291088,0.31573468,0.35431343,0.3576507,0.45799625,0.37182885,0.2892045,0.29268312,0.3315,0.34629777,0.3923306,0.3792433,0.3489013,0.31597236,0.3636225,0.37442088,0.3438609,0.3288287,0.3340029,0.3155863,0.38550934,0.47406742,0.3610534,0.39062947,0.41431382,0.3560422,0.31677538,0.274466,0.29737905,0.2597161,0.303771,0.2575765,0.30862898,0.26565734,0.2707919,0.2801365,0.32564527,0.38713074,0.35388124,0.3663249,0.36097527,0.37390456,0.30770782,0.35507905,0.35655415,0.34951824,0.41693583,0.44850174,0.32197073,0.32559603,0.32542217,0.33246213,0.36145386,0.3880657,0.45212862,0.28227127,0.36677942,0.36994976,0.3835809,0.28557175,0.34354475,0.37076676,0.30164674,0.36489686,0.34047702,0.28791195,0.34407672,0.38105536,0.32297197,0.45318472,0.3380402,0.43263912,0.42579475,0.4146065,0.41998187,0.3739628
sub-IXI437,0.35615233,0.33121035,0.32778907,0.35158327,0.42219374,0.3708109,0.32848307,0.28591818,0.31032476,0.3713064,0.40628323,0.47006583,0.33558872,0.39856708,0.40357432,0.2996433,0.3786493,0.23110732,0.24448033,0.28430858,0.3776061,0.41853938,0.46838212,0.35711378,0.34993336,0.40126875,0.44221306,0.394199,0.48665336,0.38508523,0.2670477,0.34690762,0.33949324,0.39912483,0.30317885,0.2963048,0.42020732,0.33880973,0.41202495,0.43236443,0.4267466,0.3822097,0.3747987,0.38258472,0.35096726,0.4514396,0.3638866,0.41474044,0.455635,0.36439928,0.40363246,0.36043495,0.35339978,0.37105373,0.35957578,0.3071113,0.3309915,0.24847285,0.28781807,0.27395043,0.37203708,0.48869827,0.4554962,0.3836233,0.4214428,0.40228623,0.33179823,0.36936364,0.38764423,0.31482407,0.44295532,0.48250595,0.36800286,0.37275574,0.3739151,0.40494436,0.41646838,0.41998827,0.45324165,0.34173682,0.3502509,0.30199113,0.38270706,0.37756172,0.3457729,0.37865096,0.35561782,0.35463372,0.34117362,0.28462175,0.35312438,0.38694972,0.38718116,0.4330397,0.38527045,0.4301383,0.4242273,0.386554,0.45166567,0.42166078
sub-IXI599,0.54030895,0.43601015,0.48809496,0.44399175,0.48416886,0.5415209,0.46379796,0.31537437,0.36733636,0.49660575,0.53943604,0.55083656,0.42034364,0.5077133,0.54037774,0.38000488,0.3807314,0.39548698,0.4222824,0.41087502,0.5317691,0.571263,0.5701666,0.47762808,0.4901983,0.4566105,0.5249096,0.5238975,0.576462,0.4781953,0.43316847,0.4238251,0.41714478,0.4608301,0.50514984,0.43470657,0.4521992,0.39172778,0.4968654,0.54920805,0.4599245,0.5025876,0.43053216,0.40814853,0.42348424,0.63693076,0.4942258,0.5638299,0.54780555,0.4294268,0.5218668,0.542839,0.4566603,0.44576246,0.48605734,0.43294442,0.362377,0.36797753,0.34731773,0.36364883,0.41193488,0.54087645,0.4245041,0.39055723,0.49901497,0.4650289,0.3888825,0.41344282,0.4109855,0.38055488,0.49388355,0.5750885,0.51552284,0.47710904,0.3921945,0.48908725,0.47910902,0.49294385,0.54350454,0.39037552,0.45465785,0.3553195,0.5077751,0.43889466,0.47165406,0.52523655,0.35881934,0.4697176,0.45099342,0.3811111,0.44386053,0.53008825,0.4872534,0.5662319,0.5131616,0.5147453,0.5614319,0.52087283,0.4992889,0.44950923
sub-IXI549,0.5524354,0.53012305,0.56073034,0.4794955,0.5605403,0.50230235,0.5642226,0.40253225,0.41024563,0.5615624,0.6382193,0.618078,0.5524145,0.5999964,0.4906551,0.4907245,0.6355781,0.43067434,0.45290077,0.5890375,0.5716292,0.62418675,0.67865425,0.5246397,0.4917566,0.5559414,0.6265557,0.60467345,0.6533152,0.60382277,0.5017994,0.49747956,0.5700487,0.52989256,0.53907466,0.5304284,0.5873353,0.5947462,0.654014,0.6033052,0.6069648,0.53899765,0.55973023,0.57439077,0.5606388,0.6840516,0.5909025,0.56594956,0.6073703,0.6245071,0.5707494,0.46112543,0.55472916,0.45758155,0.48971453,0.48471433,0.53757066,0.41467604,0.48822585,0.370499,0.55020976,0.7036021,0.6852821,0.5953654,0.54109037,0.57561654,0.52030814,0.61762667,0.53795177,0.5089573,0.5854037,0.6670977,0.48178923,0.5498628,0.52090544,0.62243235,0.6005488,0.62170243,0.57877916,0.49219275,0.61600477,0.52635264,0.64369667,0.49119687,0.5376705,0.6047247,0.5112766,0.5877453,0.60159767,0.50423753,0.61124766,0.59987664,0.5796283,0.7161763,0.59161186,0.5863195,0.57812995,0.62057304,0.5876975,0.6234069
sub-IXI408,0.44914913,0.36636284,0.36372933,0.3435285,0.4013062,0.36911756,0.3447592,0.29948685,0.26479357,0.37422436,0.44297123,0.47600904,0.33921403,0.4356036,0.45492873,0.3659781,0.3488484,0.3522119,0.3267698,0.32828283,0.37154055,0.43266302,0.49595731,0.36582068,0.35338885,0.3552076,0.39933428,0.4126939,0.48802307,0.41150317,0.39229771,0.365332,0.3971563,0.37884825,0.38668174,0.41060236,0.41350523,0.33984938,0.4267615,0.40913326,0.42702907,0.37271473,0.32879198,0.36339197,0.4059143,0.50598353,0.43177605,0.44795704,0.3751869,0.35595936,0.43803823,0.3588692,0.3569515,0.3867332,0.3754154,0.37866262,0.3336343,0.27510878,0.32043156,0.27730748,0.38419726,0.47299564,0.46370795,0.39131266,0.4049371,0.39683324,0.3339306,0.44167086,0.38517088,0.3127363,0.4314477,0.4794599,0.42358115,0.36970592,0.37141317,0.42460078,0.3922575,0.42123386,0.47806367,0.29732072,0.32551044,0.3620837,0.41553217,0.33387282,0.4204171,0.41476214,0.34242877,0.38418418,0.3590227,0.3960593,0.35762286,0.3912962,0.39689,0.44233698,0.39052108,0.43185237,0.42823127,0.42894322,0.4456362,0.36842236
sub-IXI457,0.6595233,0.53444713,0.4709957,0.46728277,0.5799136,0.51274055,0.42046425,0.33841687,0.4508373,0.53370404,0.5928266,0.61813474,0.55311805,0.66789985,0.6263543,0.62441325,0.46568376,0.48033312,0.54753166,0.41458243,0.49015707,0.6494732,0.5764073,0.5954175,0.5103177,0.51447254,0.5527641,0.6794467,0.65566427,0.66283244,0.5184344,0.5071306,0.41878027,0.57801574,0.5179137,0.62930506,0.47878987,0.48808613,0.66369814,0.68694746,0.59277165,0.7297329,0.65462065,0.53152126,0.5039853,0.61133975,0.5860936,0.55780065,0.7069896,0.6407842,0.6099908,0.5635001,0.48881713,0.52814823,0.59958726,0.45018157,0.49063593,0.45402983,0.34539735,0.4860885,0.5112981,0.6643086,0.45021442,0.5105475,0.61330944,0.6211741,0.4844743,0.5746345,0.566904,0.43756565,0.48827988,0.5993702,0.64839214,0.56040245,0.47963792,0.5412194,0.49547273,0.6475851,0.674201,0.4465009,0.54095477,0.44255984,0.696128,0.59188825,0.51055574,0.5312917,0.45859256,0.6204701,0.6336102,0.46174622,0.5644124,0.6152517,0.58124804,0.5837447,0.5026756,0.6259707,0.7128718,0.66276324,0.6958196,0.56607425
sub-IXI172,0.5399024,0.49151114,0.46794176,0.46499023,0.52890396,0.45970857,0.48209038,0.30476585,0.3535702,0.47916085,0.4987804,0.4672474,0.35906747,0.52755314,0.44958264,0.4756322,0.38452482,0.28712186,0.42329875,0.3902297,0.4906046,0.5539785,0.5837859,0.5261016,0.4531788,0.45291433,0.5084717,0.50205165,0.53902406,0.5375071,0.41081738,0.42719504,0.40333682,0.47559407,0.4850218,0.47055715,0.37685668,0.46460906,0.47772327,0.5577536,0.48464102,0.36897877,0.46453774,0.49990243,0.51071227,0.57973367,0.51383924,0.5068148,0.5003343,0.46600994,0.5339597,0.5082046,0.4759732,0.401922,0.488853,0.389461,0.37231788,0.4052998,0.3480731,0.38028517,0.5156875,0.53621864,0.48302987,0.4308571,0.49782112,0.43432483,0.46183234,0.37568894,0.42614493,0.40143466,0.49865255,0.59087074,0.5425332,0.5063143,0.43262097,0.4502962,0.50073785,0.52233785,0.5383277,0.36211,0.50617415,0.42403877,0.53105146,0.46012837,0.43742377,0.48855802,0.33839786,0.4808488,0.45297244,0.44566396,0.46018454,0.5009483,0.5407682,0.55775255,0.5870101,0.5568408,0.52981937,0.45894116,0.426237,0.5018087
sub-IXI195,0.47857645,0.4394346,0.39450064,0.4466184,0.5252007,0.44822252,0.5039401,0.45075876,0.3990386,0.48923603,0.5611988,0.56967497,0.4403399,0.5432682,0.483123,0.447166,0.421577,0.3864346,0.4157743,0.47833523,0.5688064,0.5745053,0.6114365,0.45414248,0.49769706,0.4776247,0.5622042,0.51218784,0.606398,0.5065191,0.47462183,0.4220667,0.5010496,0.5043929,0.5573278,0.549184,0.51323104,0.44379064,0.5612722,0.55193627,0.54000485,0.55860454,0.52591467,0.4880272,0.453664,0.5922662,0.53404856,0.5344368,0.5457275,0.48729515,0.5167263,0.5010335,0.47381446,0.43339825,0.40856314,0.41416448,0.45007437,0.480231,0.38647127,0.41270953,0.49104595,0.6138976,0.5231578,0.45059806,0.5926995,0.5295278,0.43483567,0.5570763,0.38460395,0.41923448,0.46889,0.5866183,0.46752608,0.47074115,0.4776029,0.5215322,0.4965166,0.5599745,0.5919943,0.4466415,0.53967935,0.5286005,0.5650181,0.5105632,0.47185004,0.5074131,0.39909935,0.4943396,0.49503347,0.50547177,0.506695,0.51035964,0.5306052,0.6088054,0.5232292,0.5393989,0.5544812,0.54597074,0.55065763,0.52024484
sub-IXI632,0.38172644,0.39299604,0.3530456,0.3187041,0.41961244,0.32463726,0.28836897,0.28286815,0.2870255,0.35003904,0.4021425,0.39701554,0.29553747,0.36434317,0.32958633,0.312695,0.32308516,0.24250586,0.35189602,0.28995946,0.32259426,0.43565828,0.47568977,0.32730472,0.3418038,0.33691415,0.38153222,0.36289278,0.43859082,0.3806134,0.311698,0.33019897,0.31285062,0.35708058,0.35318038,0.36150464,0.3537727,0.33419585,0.40525147,0.40598837,0.37900072,0.27076453,0.33030477,0.34168586,0.37467712,0.41600195,0.43255708,0.37920728,0.40072376,0.31351084,0.41533402,0.3725416,0.35052928,0.30131742,0.32325223,0.36203974,0.3051032,0.3255457,0.2874579,0.290482,0.38721687,0.49617037,0.41641116,0.32306954,0.33844596,0.35292438,0.30560312,0.39058182,0.3174546,0.32742676,0.36157295,0.4781695,0.3436679,0.36785576,0.33341226,0.38753784,0.36633494,0.3980792,0.39285105,0.2906077,0.36050555,0.27459192,0.36260024,0.36322528,0.42240465,0.37149918,0.26737016,0.36576444,0.346233,0.30477753,0.30154476,0.37312713,0.36997864,0.45589107,0.44650853,0.43947548,0.40224367,0.3861256,0.3655759,0.32173628
sub-IXI256,0.54379827,0.43699417,0.38776916,0.4086986,0.55704623,0.5288888,0.46981272,0.3532163,0.34836814,0.5010776,0.59856516,0.56193036,0.4248046,0.6045491,0.4705613,0.40157372,0.3958947,0.37073287,0.35199922,0.42542952,0.45080677,0.55798566,0.66423255,0.44860226,0.40992132,0.46890807,0.5056946,0.47640312,0.5466618,0.54102874,0.3841138,0.45729327,0.44182205,0.48194903,0.4965988,0.42261824,0.53208095,0.49650067,0.517063,0.54845685,0.5511354,0.5657531,0.43909797,0.46442,0.40205336,0.62363076,0.57537913,0.6186744,0.53570086,0.5147633,0.5626324,0.54629195,0.42172816,0.44569445,0.4840846,0.40747303,0.50140315,0.3647322,0.32519513,0.39327666,0.52229965,0.63502914,0.5156426,0.45435348,0.5803618,0.50938106,0.4103046,0.4679181,0.3842278,0.418449,0.5248567,0.6286713,0.49248096,0.46770194,0.45919895,0.55914456,0.43095833,0.47917402,0.5140747,0.36878195,0.43033805,0.4290536,0.5290637,0.4407191,0.4780236,0.5115639,0.4285501,0.48781908,0.52604544,0.45353934,0.4674654,0.50016075,0.44492322,0.57193696,0.5414174,0.5532678,0.576191,0.5556871,0.4994606,0.47820815
sub-IXI591,0.3694475,0.26264903,0.3222103,0.2915688,0.36921933,0.34430692,0.34652853,0.29601902,0.28314355,0.3605973,0.32879952,0.34597248,0.36031994,0.40485698,0.37517312,0.31694233,0.31729433,0.29301605,0.35011435,0.3303918,0.33738038,0.4331171,0.40733787,0.36407626,0.3451561,0.35793987,0.4166166,0.35534954,0.5232925,0.3976533,0.29753554,0.32075655,0.32776237,0.3301569,0.34095132,0.32830283,0.35467863,0.40194348,0.332903,0.4019382,0.419408,0.38556406,0.30258086,0.35566607,0.35538524,0.46674907,0.3471481,0.38847426,0.47323975,0.34363887,0.39688674,0.35042164,0.34698707,0.3097875,0.34672168,0.34061715,0.34441802,0.34404513,0.32113665,0.2756851,0.32647172,0.37561482,0.36901164,0.3429914,0.40673965,0.3914913,0.29806113,0.4053082,0.31324047,0.3528528,0.3374587,0.43532386,0.38758567,0.36011666,0.33854443,0.39717263,0.36869937,0.37432656,0.45166317,0.33541465,0.38320336,0.36594483,0.40692863,0.3897261,0.41615233,0.37459245,0.30358595,0.30568814,0.38627735,0.3383299,0.2953054,0.37851688,0.3354107,0.40978754,0.31749523,0.40707386,0.44310236,0.4138931,0.40661183,0.350302
sub-IXI595,0.50165105,0.4258896,0.47885978,0.4238396,0.57500136,0.5107915,0.52982247,0.3401259,0.37427014,0.39511806,0.509828,0.46033636,0.36968878,0.5411847,0.465605,0.4065966,0.32894576,0.302292,0.38550776,0.3844769,0.45324528,0.5305114,0.5082678,0.43333942,0.39533973,0.43090972,0.4810697,0.476495,0.5207612,0.45809337,0.41971245,0.4128424,0.4053998,0.45329762,0.44721392,0.47407833,0.41982922,0.4318737,0.4789783,0.4761719,0.4786884,0.5026412,0.4313445,0.4296799,0.4112919,0.5355449,0.44775867,0.50546515,0.5553942,0.47987512,0.5019376,0.49728596,0.43391395,0.5045794,0.52165186,0.4380028,0.39049816,0.354169,0.34244308,0.38074136,0.46636814,0.53810567,0.40730184,0.37268764,0.5025623,0.46843633,0.4047991,0.37761506,0.40717205,0.42775163,0.49465212,0.5235406,0.4978111,0.44225857,0.386631,0.43434003,0.3997101,0.4866284,0.50800467,0.3376064,0.44286135,0.44180748,0.47822955,0.38961768,0.42312798,0.44843403,0.3662048,0.469714,0.4296899,0.41919377,0.41334504,0.4390844,0.443355,0.5706149,0.39364076,0.58511066,0.51706725,0.47428948,0.52691907,0.43474513
sub-IXI286,0.49418026,0.48300165,0.39838204,0.3892988,0.5103044,0.2951857,0.35909885,0.28020993,0.36225867,0.4293064,0.49182817,0.49060822,0.38685212,0.5851858,0.51236445,0.42635348,0.43650284,0.3335635,0.36444673,0.397192,0.38072276,0.5817167,0.5667599,0.48895836,0.4540875,0.42180777,0.4872221,0.46161225,0.5717553,0.51828474,0.3707553,0.4136525,0.35915866,0.41209012,0.42789167,0.45488736,0.44910988,0.4305823,0.5627306,0.5115918,0.47572184,0.48779732,0.48781645,0.46580744,0.49641618,0.48023024,0.44425666,0.46490696,0.5101568,0.45011386,0.532316,0.41406018,0.41415113,0.33125103,0.3648525,0.3223674,0.3598345,0.29893094,0.25804257,0.35891384,0.45921153,0.5776905,0.5094975,0.41073835,0.5248924,0.4980275,0.3810936,0.405941,0.44912097,0.38967705,0.4979451,0.5730825,0.48366967,0.45579883,0.5048066,0.47415566,0.45459583,0.4692337,0.5655837,0.41799733,0.44210768,0.4327005,0.519066,0.49655598,0.435094,0.47981268,0.42159835,0.4707958,0.50626594,0.46850103,0.5492837,0.49067912,0.48106387,0.53112686,0.45595387,0.48836213,0.534929,0.5564359,0.544337,0.49146816
sub-IXI269,0.53017235,0.44873253,0.4156423,0.4604156,0.5204773,0.4745024,0.4747072,0.37473783,0.35982084,0.5140326,0.53743136,0.58205414,0.47773457,0.57672024,0.53156674,0.45054922,0.63241965,0.47778866,0.4270048,0.40839502,0.54751056,0.5855548,0.61645526,0.48998758,0.49528775,0.49403623,0.51989317,0.55574864,0.6231236,0.5911072,0.48013294,0.50327635,0.48442316,0.56671816,0.50379765,0.4828485,0.51518226,0.5494231,0.5844646,0.59219086,0.57192624,0.5634902,0.5660004,0.48803094,0.57731134,0.60295933,0.5482203,0.5006948,0.59536904,0.5618456,0.5090648,0.45167872,0.4935123,0.49867916,0.4605731,0.42186442,0.4482758,0.33376953,0.40338185,0.3701244,0.4667049,0.67826796,0.6119488,0.457683,0.55216575,0.61271876,0.4414912,0.5492137,0.43832973,0.4352659,0.5265575,0.6025137,0.45486182,0.49415174,0.51381004,0.5675527,0.5465761,0.5480039,0.6428269,0.43450046,0.5290247,0.5163798,0.6488553,0.62160385,0.56871456,0.5459167,0.44464475,0.49456242,0.6931602,0.39764008,0.53834724,0.5684069,0.47899443,0.614314,0.5234039,0.5962665,0.567275,0.5195996,0.59507465,0.5529824
sub-IXI652,0.49420384,0.44944075,0.44546115,0.41201347,0.5233458,0.47049066,0.3946672,0.36242938,0.371343,0.52104884,0.5502636,0.55603343,0.39709863,0.5721143,0.54800296,0.46253738,0.42821822,0.3577871,0.3797081,0.406498,0.56441706,0.5451158,0.58507746,0.4882028,0.41956452,0.49868926,0.5005671,0.49201977,0.6081957,0.52110064,0.4217786,0.45695996,0.47422034,0.4762887,0.4562932,0.4697344,0.52286977,0.4452837,0.5890593,0.5411603,0.50512004,0.40141237,0.46014705,0.45305827,0.43075415,0.5883495,0.5079611,0.47803336,0.54530877,0.47200447,0.5492538,0.4688872,0.43964055,0.43514854,0.461869,0.40691662,0.4317852,0.38493603,0.4035192,0.3688535,0.48040843,0.6049198,0.54570544,0.46198872,0.5210839,0.51141673,0.37825102,0.51824373,0.4263459,0.37406105,0.5522343,0.5862971,0.43795773,0.42935494,0.4385882,0.5153232,0.4541432,0.5252536,0.5899838,0.44274583,0.49219045,0.4305574,0.49644023,0.5198106,0.44838908,0.52712685,0.46456727,0.4730503,0.48544705,0.47006154,0.5178351,0.5045104,0.47486418,0.5960484,0.5593435,0.5786809,0.54452807,0.4882153,0.5724143,0.45211798
sub-IXI232,0.5064408,0.44289476,0.45807704,0.38740352,0.5191182,0.42784524,0.40624213,0.34445027,0.35536793,0.4320942,0.45579013,0.4421068,0.3717384,0.5593375,0.42577097,0.36731136,0.3767084,0.41128308,0.3495686,0.39637634,0.42714143,0.5258744,0.6230743,0.435085,0.4526205,0.43583328,0.46443295,0.45563126,0.46706277,0.50318336,0.3886562,0.40267897,0.3582528,0.4075427,0.447278,0.44094464,0.46769267,0.4164632,0.47144493,0.46138993,0.4357049,0.4127783,0.414666,0.4442176,0.42379668,0.45561543,0.45955312,0.46967337,0.48223475,0.4059039,0.50685036,0.41091362,0.38005984,0.42811474,0.39203036,0.3412367,0.42116845,0.33574054,0.37537098,0.3435256,0.4458081,0.5258124,0.5144348,0.35360053,0.4249613,0.4548023,0.2803812,0.46651024,0.37251997,0.36736053,0.4306187,0.5815966,0.40489256,0.40526444,0.35559553,0.48622462,0.40272793,0.46521968,0.4635094,0.34607616,0.39014336,0.39390007,0.4450372,0.3809319,0.36622384,0.41758856,0.4302183,0.40902707,0.42963618,0.4006154,0.41519472,0.40103695,0.43374613,0.47006077,0.4254394,0.47151065,0.4778408,0.47836158,0.4892828,0.39686447
sub-IXI460,0.41196373,0.33629733,0.3645307,0.3357934,0.4084279,0.44322243,0.34398317,0.29933435,0.2767678,0.32575005,0.36265364,0.39452836,0.29444402,0.39175397,0.332684,0.35798118,0.3230811,0.28701228,0.30574775,0.41359833,0.38246346,0.40260205,0.42323413,0.3741787,0.345368,0.37916595,0.37511718,0.36889982,0.46650794,0.5283297,0.3191224,0.34239078,0.30392843,0.3570203,0.37525684,0.35951912,0.38218328,0.38557667,0.36527967,0.34651,0.43084663,0.32682446,0.31480673,0.36220992,0.37562704,0.4232461,0.35428652,0.4336351,0.38637307,0.36650953,0.39925826,0.3811607,0.3225162,0.3827246,0.4187068,0.33907634,0.2567721,0.2750018,0.28488824,0.27299216,0.37151426,0.41286618,0.44510797,0.37322736,0.38633236,0.34203368,0.29925677,0.3812043,0.32453105,0.32289574,0.38111332,0.44555393,0.3435143,0.32869148,0.33611098,0.3799583,0.3489179,0.38258827,0.52296984,0.32781452,0.32533118,0.35210252,0.43350148,0.35195267,0.3534936,0.36649936,0.3071208,0.31398657,0.3740711,0.37099206,0.34535015,0.34071362,0.42351654,0.38714653,0.33384186,0.44768232,0.460804,0.44325155,0.43687582,0.40632865
sub-IXI464,0.43456218,0.42403108,0.46470246,0.33574554,0.44545248,0.363114,0.36881614,0.32923076,0.3476618,0.35802543,0.41477203,0.36115286,0.31746787,0.5232642,0.33625773,0.30049044,0.34732094,0.299408,0.30405906,0.31727573,0.35114345,0.5173462,0.4855349,0.37810653,0.32640776,0.33156174,0.35457927,0.42305598,0.4768128,0.48431417,0.3051602,0.33136213,0.35051402,0.36735785,0.4152253,0.38562635,0.35022578,0.35477516,0.4071574,0.42463577,0.39136142,0.39534962,0.4208321,0.3462582,0.33054128,0.37920272,0.37630978,0.4358136,0.4642637,0.39148027,0.41020703,0.39911288,0.35170096,0.38574445,0.35812292,0.35468403,0.32258224,0.26934364,0.3423993,0.2944336,0.35947195,0.45982066,0.4197108,0.3476831,0.4388685,0.44282976,0.30967113,0.29773262,0.39907563,0.2967059,0.36685956,0.5027178,0.32313317,0.29551587,0.32748455,0.34312618,0.36928645,0.47770327,0.4634829,0.3194158,0.3712969,0.3029722,0.4454135,0.42025775,0.37352955,0.37044287,0.3156322,0.35379258,0.41357145,0.34315303,0.35532618,0.4023934,0.3616749,0.40207735,0.3743965,0.40920022,0.44089437,0.42890078,0.4272045,0.39478627
sub-IXI236,0.5085761,0.44637027,0.42640626,0.40620333,0.4880363,0.4109755,0.4188674,0.4306408,0.3743678,0.49756074,0.5244746,0.52627784,0.45812124,0.5812558,0.5069951,0.45949647,0.49796534,0.48679715,0.43457964,0.43382162,0.54993886,0.49074444,0.54677534,0.5157374,0.4436799,0.45774776,0.45754194,0.50261366,0.53186184,0.53074366,0.5371416,0.4662238,0.4358533,0.4622032,0.4454046,0.5143973,0.47465605,0.522258,0.5379815,0.50196904,0.52202314,0.45656294,0.48417923,0.48669156,0.456295,0.53013957,0.52124166,0.47488558,0.5592651,0.39287606,0.51572466,0.501302,0.48025194,0.38694543,0.43114996,0.46034724,0.47671637,0.48476002,0.39130577,0.40762243,0.4795202,0.5637702,0.48093197,0.46016398,0.53391945,0.50256455,0.45728466,0.5370024,0.48867646,0.41660827,0.55246997,0.56719345,0.42068675,0.429053,0.4560283,0.49308866,0.42321038,0.5400332,0.5276964,0.4023746,0.4927822,0.43142447,0.5247297,0.46890524,0.40636063,0.49628973,0.43490392,0.50662804,0.5083958,0.46662548,0.5006868,0.47005677,0.506355,0.5260457,0.5675718,0.48402447,0.5196953,0.4783362,0.49569324,0.51922286
sub-IXI145,0.47935343,0.45927534,0.43828624,0.38634446,0.49113247,0.34334382,0.31175244,0.3269676,0.28223798,0.4564027,0.49449182,0.4686081,0.34679627,0.5035805,0.51397675,0.38025993,0.35369405,0.29928553,0.37441868,0.3414709,0.42928457,0.52681255,0.5409964,0.41297662,0.35221937,0.43547055,0.36351693,0.45656723,0.5174898,0.5276058,0.34598142,0.35470983,0.38759708,0.43200222,0.36893654,0.35196626,0.39289117,0.3381368,0.44873378,0.44241825,0.4917064,0.4090445,0.44877806,0.4075218,0.4008242,0.47032946,0.4283286,0.44698772,0.51709735,0.5150101,0.4457797,0.39126536,0.4315038,0.38646814,0.37790072,0.36917812,0.31748378,0.31398964,0.32308942,0.31196836,0.41029948,0.51792824,0.47983468,0.36315733,0.47674412,0.4852853,0.40800035,0.47434407,0.40025944,0.3278641,0.42719892,0.56923693,0.4817264,0.37853923,0.45532936,0.49418077,0.35067135,0.49525407,0.537789,0.42723557,0.40208474,0.38020617,0.54384804,0.49378222,0.31557482,0.46466473,0.35612458,0.40197423,0.5182424,0.36450568,0.40807408,0.43059868,0.4698769,0.48133147,0.44349825,0.49178785,0.5569461,0.43100458,0.5352972,0.47249356
